Rank,ID,Name,Mint,Image,Total Yield
112,4,SolStein #4,ExafoPqEvn4ZjjejjR89v6ga2ve92CNCKK44FYKHQJdE,https://www.arweave.net/Zan9cb2rzYbKd3Oug9mjYFX1l7tw5kgcECe8JZm1BDA?ext=png,19200.0793
113,876,Quantum Trader #876,Hm4zCYY2BcksqsNGQJpC3QeXbjbGZmwu5sBVFNKUaE1S,https://arweave.net/0ZycjMKIOrDuATyPeV69gRZ1PqBAUksbx5tyqKU3Whg,19199.1978
114,1496,Quantum Trader #1496,5JtmWkobmWKfPoumGJjXenHJUTwLyBJbMdc4EGJjxaU3,https://arweave.net/zRPnbjUI-_XIBMnNsvBTgHx1RDzA_GmHih1_aJw6WIQ,19198.3163
115,856,SolStein #856,dQ2XAJWTavSLGyUN7v3jEgDfJtk1ENkHTkcM7sYqZYH,https://www.arweave.net/mFrwvxOf53Q6es3VdkWxgZrN9DZiMStTKgihOiVLzDs?ext=png,19197.4347
116,3944,Quantum Trader #3944,7ZX1YyzNYLinwNjUW9BhNzoUhPDYR9C85m6ahK4WbtST,https://arweave.net/CpAniMgn4tMGCifY76dCHRuESVaYyWtAV5CKLlUpB8Q,19196.5532
117,3160,Quantum Trader #3160,9vQ7adp4PW1vsVVaYBtmBL3z98iHcu1Dcf753zTZWzqK,https://arweave.net/u2SkTKQOy6Z0PD0nKUS7LDHrwfUbhGQgT5WSnoSzhnM,19195.6717
118,425,SolStein #425,5JHKn1cPcPZcnponPTR6NxQmkNKdax1NP3J9PVkC2Khu,https://www.arweave.net/CTj0QmIbAJGJ3tC0FzhKuK-HtQWnlrwXFqUa52xOsCE?ext=png,19194.7901
119,1049,Quantum Trader #1049,A6jLME68Z9DLQNQu8hSwbMRKidhGt148aubwUdsJ3PCR,https://arweave.net/kZh-VMgC5lpEGD7LoqfIumxyguOeFEqx38mnQxBWEuM,19193.9086
120,1576,Quantum Trader #1576,9JXf46bniWmFYQMZYLPYAzrZ8PnPsqe5hgstRhECKGbw,https://arweave.net/jfFAmISkj5-daOoLWgfsp9YnQsEFXhbFAL0gfG4qYK0,19193.0271
121,3238,SolStein #3238,G29F54TTovTYT62QvrwAYyRgdWamAb8rW4sHnEGQU7Zi,https://www.arweave.net/zTNol2HzrNct_fhOS1RiN_xUPhCpKjZCr8D-NPuKy8Q?ext=png,19192.1455
122,7500,Quantum Trader #7500,5bxKoZZiyk4uhiEFeh5WumV1YN6s7EH1MvRUaWsXwS1k,https://arweave.net/IaVRSEyG9xzqc8Q89yqUsspMHD5zdbpPAO6g0ZwtrPg,19191.264
123,5977,Quantum Trader #5977,5fQZWUWAfaRV3dQA1tBweNpQ91L1g23g1ZX5WGz2JE8t,https://arweave.net/PrHmMbOHelLESk4IgV2E6WAqmD0Ak15qney9UT3QNH4,19190.3824
124,9492,SolStein #9492,FcrRPQUNxtU9wC3k1NTx6eY8mxAoBMeBF3RBTubYNhPg,https://www.arweave.net/r72vqITHnPTNZKjARen1675F0ObBLOZKKNkgNt_PrCI?ext=png,19189.5009
125,354,Quantum Trader #354,Hq1T8s7ZVXuiEYBjHNnV1V6s9TYekC4iZ12tQbQ1G4dA,https://arweave.net/8j2Pi6dQN3AnW8lvovatLo9fnMT5N3TR-vcfnSSlAnc,19188.6194
126,1837,Quantum Trader #1837,G68QaKymhXpVbZM2S6dTjEUVjudcWu4ctgaZ8YNTQkNA,https://arweave.net/GKMtjI71O6zI4iD6dP04VrL_Li42na5RhIMwzCKIU9w,19187.7378
127,1917,SolStein #1917,8E5Ui1xwZ4nDUrTmbryuoZwMXKuzH8nZirDsnQr5tLw6,https://www.arweave.net/yVXtnQsxlQ7BcRmwb9JNn_k9Y8PSE2rrTdgrutBuBFs?ext=png,19186.8563
128,1270,Quantum Trader #1270,BR7Q1jERh8BTytgw3zQvMrjstsCXGzcdhepTQjr4bJYf,https://arweave.net/GsoM1IDErS06XEFk9uQ2M2nHqwtmhU9pLw85_SXOdZ8,19185.9748
129,1996,Quantum Trader #1996,D2PxqDo2PU8TrwP87JNACYjqoQbUB9H1jbNJBXW3ic3u,https://arweave.net/6AWAtQM0Y3CLjHM0-wZQm_AFxgZnlH-tvhbEkh8KANY,19185.0932
130,40,SolStein #40,7SgxxEKF4VBFtNLxZWHeBmwDKeyZgaVdUMNv3RwaqeXb,https://www.arweave.net/ebRaIXrIwYxaxrXXbVFAslEFAJNJkdIv2pG_Nf3--i4?ext=png,19184.2117
131,4023,Quantum Trader #4023,5XpBPuXN1M4GFjrPNF6MT7Gt8BcRzCzusExTg1toSGnN,https://arweave.net/sWnUBHFx7H40tUtKwwHmmih3dobiBveHm27pwB3WnUQ,19183.3302
132,1772,Quantum Trader #1772,6b5oA1d6F3yQzc9gbJW4YBcEjyDorrKgxpJ9gofAq28n,https://arweave.net/15p5lhlywHk1LFjLltW2RhwbI9wXg3-uBVBcI5OyIew,19182.4486
133,4343,SolStein #4343,GXt2iRCbXd3CBiwk4auPZQPByHPzpiA98cr3pQAnJLwM,https://www.arweave.net/UTI6b5NLoLBLI2BjB356a9hiyItzNZxUGhq_BX2cNXA?ext=png,19181.5671
134,1214,Quantum Trader #1214,5VK4LSByZmpDPZcJNaNdbFyiZEZ6VX1pPiMDZdTsxvUo,https://arweave.net/zlJmThn3fQ2Vkd-lQK-SNakL-G1Z_NniEwXbsMOh3GM,19180.6856
135,1163,Quantum Trader #1163,8w48dwPNjVhVc2kENbgz73hhQGXYHU3Zr3zSaZVhF1Qj,https://arweave.net/-ACaj-DHlDJPqrYQSpbxf0DT4XQjXss187UB-UcQEyY,19179.804
136,3740,SolStein #3740,BDTzKHFbXF8Dtda3eqorrybWYNoQAWGXPmB831eS3kSG,https://www.arweave.net/dHIEXt02bj1ZjikYgo55f8i0Fo0TGnKnqOhwUbVOvNg?ext=png,19178.9225
137,5172,Quantum Trader #5172,8tW2qq53KbKzKyvKzapbjqsfHbPRsjkYmYmiCXtvuHbe,https://arweave.net/DArlHWDvJ4xJRleyKQbl9GVKN8h9nlajtqVO-LIdr-o,19178.0409
138,5934,Quantum Trader #5934,DHb3J4V2CTUu5ASxCrwfEiRymw5m6nuarGuNKDUpn6ZC,https://arweave.net/DmfYwq8JBw0uhou_Rb7WK0Ff9E01dMy5EXlXmtnKo84,19177.1594
139,5238,SolStein #5238,7LPvVLkzUozFsuJiVPjS7uZVE91npSkZvFM7hpCMbwg5,https://www.arweave.net/Fq6-KMMRHzfT8Lbp90g7RuBKpo62nVaYywoUztjj9OI?ext=png,19176.2779
140,7031,Quantum Trader #7031,7A985QA6UZc9Ksk2JbCsmY2vp5Vkknpv5X4TFaFfos5,https://arweave.net/faC3-mLrfqS5oKFHocsLafTeJy0uuEuA1JmuV3tFTRk,19175.3963
141,4712,Quantum Trader #4712,7ZGin5d76GwpPcmoDWDr36dH7WhkATdPVXLxKE7nAkeq,https://arweave.net/wjPRsOYk5G5f7W1DzbUt2v2oD4eEcwzq5-2O1V1WKQs,19174.5148
142,9661,SolStein #9661,2bvgTvxqmjrZtTG5QCNz49uyhnZjVU3w7yVDcXrdnbMx,https://www.arweave.net/yd9j1b3qNtIc1tgRzSkFoEa1Sbq5RT0ymAZQ9RLyjxQ?ext=png,19173.6333
143,5804,Quantum Trader #5804,C2Yvb19pALvg7KE8cmPJu6HfC1f2A4w6JJgjnpeFuiZr,https://arweave.net/cofHFLQV_j5c6EYdDZ5Sv7TBgBLjZHwnDQxphI57LME,19172.7517
144,734,Quantum Trader #734,7AfwvN5828pN6EmbRzBi1v8U8nTEWuywKtxQRaDSgpbi,https://arweave.net/Hltu8LYvP41UvuNTESY3IOn0aqpc7_hMz65tVSHsod4,19171.8702
145,8082,SolStein #8082,ABozPoBwwyYUFrrPfqNMhjHBR6efBn5p6syPX6j5hBRS,https://www.arweave.net/UcMx_-NgV3g49lvw9JSQnTXpeCMy1eBlPpFAq0d_vHY?ext=png,19170.9887
146,7908,Quantum Trader #7908,Ht2prUsFttnYdrje3NzBzqhbErTdtKUjg1JHrSMpfEew,https://arweave.net/N5fP-gJDqcUpzuhTyPKnSfeMG_YyOFbaD6KXVbpHSmA,19170.1071
147,1568,Quantum Trader #1568,7nwTiAcy7dBG8Sby3rDFnzg92kSrrV2Rbp587BNGaAsM,https://arweave.net/uQuCFtt7mGBxEQcjGaa_CiXbuQHdywuW1HWK8mwcmUY,19169.2256
148,4338,SolStein #4338,DECFvekjn44A3zXTAWWMNdXaBSHYU1GNdReZdEKA6wHn,https://www.arweave.net/gk3qlPPIV41_TrMV9kSr-kg3LaigSPJBsBjugPM6GhU?ext=png,19168.3441
149,3790,Quantum Trader #3790,7QbNZhZPKRH2SpC4ngMYDa1dyLtWcthVvFMiYe5iL8ZL,https://arweave.net/v5csVVagGv1psf-dMTS4UhdvAfy7VfsSzDgucn1mbBQ,19167.4625
150,8176,Quantum Trader #8176,8c5pjFe9nVmyheNYG2wC1vpjSM4iryqXKWuYy8kDt2t5,https://arweave.net/5-F-5lJspPRpi3INg8m4RCp8dHRNOxTOev6OWavOdJc,19166.581
151,9085,SolStein #9085,CrGAyAPLNGFGE7EDN2FLTMFYU3t8akT59YwZ19wYfAqg,https://www.arweave.net/IiA_FJNYz8HQ19vOxvneY6wBfAKaEmetw3QKjw8EjNQ?ext=png,19165.6994
152,7218,Quantum Trader #7218,8GZH4JRXWcQB7ARgwZpkSBi1ZXrPTWUKqMyXntdtzbY4,https://arweave.net/1M6goSgD_iyWY3Z2d4QeZS6fFlNgzY74AwkzU0JYpfM,19164.8179
153,1415,Quantum Trader #1415,A9of3TKR9h6CttsCwDmGCrYZwU9CE8dk87qMSdX2pJt4,https://arweave.net/PS7G_8Y9VCs00RbjEkm99Emhq3TASrHUjnx6t0k4UOs,19163.9364
154,8040,SolStein #8040,FFiU66YVYz88Sr6msDEy6NMe2MC4ZRaQtAKntSc5tcE6,https://www.arweave.net/lO12e0ak_2Ez24_dZqkhOdw5XeK7gfwhTGY2HVYnZXE?ext=png,19163.0548
155,6096,Quantum Trader #6096,4eCrREcKEMfBZGZQyJoEjo9fKZs4tgqWSfPhhdE5DfJ2,https://arweave.net/vZzfa_8iymm0HG3C3gYIpcm-mmMhiqFTL8QeLzqCeTQ,19162.1733
156,4008,Quantum Trader #4008,6UX8P6RS39tgVUvVb139RpwPvQuhKhMzgByTEQ9igkQ8,https://arweave.net/rrLEptjvwaHI0-944QDRXpdr6BrYyYRReP0qjPUiSzI,19161.2918
157,5456,SolStein #5456,BtmzJySjtvtQS5GXisw6Xjzifi8QC58Zhy3kTGZAWeM7,https://www.arweave.net/Mu6DS-r8B4M5Q-sRGB2DpgOAufHmeKk4QyvB9psr9jU?ext=png,19160.4102
158,301,Quantum Trader #301,91X76TEcWL7CSxCpPrqwFN1UcY8aqw97oYKgN9L4UW4z,https://arweave.net/Okg6CEwE1PwH38wc0Ga6zToFXVCo-xD0tpthfqUR-9M,19159.5287
159,2584,Quantum Trader #2584,BjFRTq6tq9K39mYNoyUH1TzT9e3Ywr8xyohLd88cVEdA,https://arweave.net/XMFTNorXgcXunTtumCWAkAu1O-xgglhfi8Gq961mlmE,19158.6472
160,5146,SolStein #5146,BSkTZDtgFthtPiudj2uPDZS9P3YSoMtnWdR2He4sbtsP,https://www.arweave.net/Nn3rq9_SjPK3RWtQQpl_LpWjmppRnTHb1xUpXQo_Jc0?ext=png,19157.7656
161,6968,Quantum Trader #6968,2YXyT3bgebMUYpMCKsG7jFSxRf9Huf49uMVC4W4ykWTV,https://arweave.net/aRnWPdfy7daFKvhrZiYedKCsuGIu4vcjVOp_VXT6lyo,19156.8841
162,4200,Quantum Trader #4200,AStcz1bLCqDdj2RntxpyGrEoDbxNKHs6ausRgTXok8Fb,https://arweave.net/UIq1BjT1gr0tXZjHXXM0xH836ihN6LcJKHX4e9LecoM,19156.0026
163,3670,SolStein #3670,EaBTcuP9FPCGUoJ18Su8TQRXFk4NAQxAwYKQH4vjnyvu,https://www.arweave.net/9tjYW0P4ZUrln0W52PzosAEsFiOIS4Yzt39sXoBi9oc?ext=png,19155.121
164,6359,Quantum Trader #6359,C6pXagXw3a8Uoi34yDoJyefMtHcbRniLwkJZsBvUvkcx,https://arweave.net/KwV7EIw17IsUVVc2Qo2jXFYrComSVhYBXjqMXA6Fwyc,19154.2395
165,4420,Quantum Trader #4420,BVy1XAXA65V5d573KAkUiA9KswH4LnXbqjxpNAJBFp25,https://arweave.net/u5sgnEjDrAZcvfq1mIRrY8zBHZqJh3PDTOI6r-98uPw,19153.3579
166,7193,SolStein #7193,8HisqwocY18n4dQmmKst9pKcBpXjUNRVKsi4aT63SVXp,https://www.arweave.net/aaKPzmJz0TRAHHdu5IxSqDdBCzdVnX7jH1QxBIEGA1I?ext=png,19152.4764
167,5845,Quantum Trader #5845,A7H7RZQd2NWk61PdhHC3e6svwqxRmStUbhN2cNnEhV16,https://arweave.net/B1tqDzsc5hZ2keP3_BF9lkU2Yci2he0AHGxqAU6vsH0,19151.5949
168,1628,Quantum Trader #1628,4Xwkmpa1ne1uNJbuai2e2MdJ9JR1Co9c9zGRSNGW97Fp,https://arweave.net/nHbI4OO_tzGO-x-5zUNt0PAbwL1hoC0v017DcXgorVM,19150.7133
169,6009,SolStein #6009,HCHAvotk4LY1tcvuWvPjLVLKPegTmJyUjUcaQ5w86Wh2,https://www.arweave.net/gLfbNO55-hdPATzxSQT7QBxABXc5lDvysH9594TZ9SU?ext=png,19149.8318
170,711,Quantum Trader #711,7z3h3LVjocGgDgqBL8igt7F76hy2uUiZpMjw1DRhxpgM,https://arweave.net/ExcSmErZq7m-FNTjmc7yXh99HnhIZWvNE7rZ76-C5mA,19148.9503
171,4250,Quantum Trader #4250,Gg7bNveT5HtHjp8wdbJSfpqYXNsGc6VYKDYfQS7iQcC6,https://arweave.net/0xMqjGZSImfUyGiS0tDLy9C9EMNTUd42wptfB9hsOvo,19148.0687
172,8590,SolStein #8590,F9Q4K2BTJjf57357kxfC6w7ADwfTYTdjvbfnUEchZKbz,https://www.arweave.net/AY0SQL-5HeDzQcDTCKaEwPV8foRsI20X984rIQyZjKs?ext=png,19147.1872
173,3595,Quantum Trader #3595,3tL7nGE8CDerVWn6fDAL7g5gEPenj8Qd2goC6vufSdyh,https://arweave.net/iwY74b2lzBvFQZaow0grXLvfLB_SQAoYH4Z0Eg1UkSk,19146.3057
174,8061,Quantum Trader #8061,AjZ6jJeWLsExzrHKHvEAjNySjeuotgb5h2wSkKTVjrYp,https://arweave.net/g4Bq4_IiYSlwr11e0cg-Hjfn0_TKnSKSTaA9Lttz-gI,19145.4241
175,1584,SolStein #1584,37uSndpcPu1W54nHahDtwfnhtbqjgPFB2xqN255BN1Rp,https://www.arweave.net/vU-77DsEH18zxyexAHc7q5PoTK30IECVkVZtwePWaTw?ext=png,19144.5426
176,7867,Quantum Trader #7867,2ffMYyts9Gc4r5JHnAv16P36JdBXmNgYHcMnJJRskAAH,https://arweave.net/0fseVqNfr0kibeurjfF9pBpPjdLfQm3yeZQbax852wc,19143.6611
177,6605,Quantum Trader #6605,2xTcMmkgKG5e7Y2AQxKRsaAhZvQ2jJ7JMn7yusydF5ng,https://arweave.net/LQ7stAlpE1DT2f4MX88s9TOh9QFDWLYtUBQSzGjPzW4,19142.7795
178,6782,SolStein #6782,9rPS9oC1sWw31uHR7CQiukPLr2chakXovXXuE4ARgwEe,https://www.arweave.net/HpXodl2lQmyoQB3E82szadtBHD06Kn3ndrDQhOZD9xY?ext=png,19141.898
179,8150,Quantum Trader #8150,9kMTjmdMWoYbSTRSp41hj2WoB136d2XeAmUuwozvvfrg,https://arweave.net/s2VROqzPm3wRkOXsS0CAadCBHmvzF9cOGVvz2rPLsP0,19141.0165
180,4568,Quantum Trader #4568,BDSqVMLg3ZMzj3LZYFeRKagimoh9wQNtxnpCaJKidXh8,https://arweave.net/0TTot-1KBfSOOeGS-S6ow3CBVKgv_02xO0x_9XcMNKQ,19140.1349
181,7535,SolStein #7535,79EmtCGZQJNjnrpB6SXCj3FsyxQJygrSsCNBcW8U5hkD,https://www.arweave.net/oSEs6f02pcI4jU69oIiiCKrWpSih1pzRusVhTrg1jb4?ext=png,19139.2534
182,811,Quantum Trader #811,9RYxHr5ohYChWdcm3yzPoH6bN6Ts1quLDBE8GYbWKc7Z,https://arweave.net/e_tpHC5uaQQHju9ta2afx_uoY1OwrR6mjLaIg54TLzQ,19138.3718
183,3099,Quantum Trader #3099,DAdvFbenkSqAaV9Te66mo1kkKBJZDGrPrGvjzBD93om5,https://arweave.net/hJB4n17L_nrDtjxOMdc_RZvwn6yMf1WGPmQXSWKLo4w,19137.4903
184,3196,SolStein #3196,BAPZV1U7LWqgJoUVtrM8bZywYjprjooHDYS9YKHShTVe,https://www.arweave.net/JuLx_GSCRwfdbThTVUxLy2X2lB7YUeGlt_C5ORB_T9c?ext=png,19136.6088
185,3069,Quantum Trader #3069,8Fc53WaZLfoDvokyn156VBdBnL1i3ECcHED2arQcCrbt,https://arweave.net/_uBxEobTIgy4rarU7mA5zBOCvI8D_yTlRdq8xkGkqCM,19135.7272
186,2995,Quantum Trader #2995,5H8FXugHt3oPxoLoU3TsBZJ86wfEZFqCY9NuhpeiGCqn,https://arweave.net/l0jYG7fEMIv79PHcxXcGzrh02Vdg6wRmj8419BflQn8,19134.8457
187,29,SolStein #29,2soErmBr87LkrDpXsubYJiYK17oEzAnLDZP4ezh3Uyfe,https://www.arweave.net/04yT-xD9Dzk6vGpf_pyOe34Juj6MNH-crjuVk_Hk4Lg?ext=png,19133.9642
188,6857,Quantum Trader #6857,AkJKtsPXvB4ksC2a3wmCBinEG2cz5yxEDuCqP4nNoRBf,https://arweave.net/kcFTkH8Z2dg6AEgW2ekU5XLVTbj_TNyDiVakBzqXv0A,19133.0826
189,4231,Quantum Trader #4231,DmM9Nyx5mLPCvm7M4RxjL3o24fEHJMb2phHV84tk5uUF,https://arweave.net/AddjRh5_pN5xx06ihc-GYRiZU_HHWONVE-DeZEL-4sI,19132.2011
190,4172,SolStein #4172,8StaPSBujZdGgc5orpQJ3eXGNAUj6DUt9JknJG42Fpha,https://www.arweave.net/QiD4Xq4qYoPFaMpX_j2JIfjT5O6HU8Ovgc7D7L7YZQo?ext=png,19131.3196
191,3754,Quantum Trader #3754,3BZonpUq58reAm1ipDbHCiURTchoAyt7qNCtM8M3HRtm,https://arweave.net/MKuHs84HeV5ItbgZfsQG7JSRAhbLs_e1GebKWDVG4es,19130.438
192,6373,Quantum Trader #6373,CpmVgDLkBYnpWLMtu4rv829sbXwVox7P4tjRHNvJuFE4,https://arweave.net/aRkCdyf3BGIhdoQC4SqYa3RlcGfVqOuTUEbYifBwbRc,19129.5565
193,4091,SolStein #4091,5XjzsbXxnWFC8NCWAyhhMvf9PFWxK8XLxjwBqwN8vfSc,https://www.arweave.net/oTWc9e0pka57PaMy7IPpXp-Ftm4qee1X0kRdYDHIVy8?ext=png,19128.675
194,3229,Quantum Trader #3229,2XFiLDoAjtWP1yjcQ9h6fJYqBrBta1HpQkvUvWa3yoqh,https://arweave.net/AH_EkS234pxtVPZ4fEHXZG6foJVZdPh4QCS0Ws4h_vo,19127.7934
195,615,Quantum Trader #615,BvfJi4o6gdiyfe4gFu1xvWbSZeMJ8GaRcvcjWmfn4SVm,https://arweave.net/fJO_WuCTEbNiA3BAy6aeA_kKJNa6UgrNPG487AoqBkk,19126.9119
196,166,SolStein #166,GbT91N1hng7UeAT3TCp4iukvvd4WBgq6YZPc7yNXnD1M,https://www.arweave.net/s-XrfvwdBZJT50RE956rOc6HpSPNMKDbW9oGiJCa5dA?ext=png,19126.0303
197,3488,Quantum Trader #3488,7DB9ABCynySxrQfYkSjof9QBGsJxQMZvsfTDq2aLie1s,https://arweave.net/A6sZ3TaYvL3unwXU9z5l9IBIS4cXDTsM5s0-6RfrNcU,19125.1488
198,6675,Quantum Trader #6675,6L47RBRmbiWJ2ub3j1ktMAESCXWZT5pRoirwDF9aN9EL,https://arweave.net/3Z9e1EbyaDmXXwEKDcYcFSWZKXaajfZlqLcSmaSZLAc,19124.2673
199,1604,SolStein #1604,DRcvK36PGLhxpBuqGDxcjULmTsxgJYuahpwZ7bCxFftD,https://www.arweave.net/S6fFksbynCM2qpYrJ8FVNaNB5EUOaLrF9vh7XznJfmU?ext=png,19123.3857
200,2984,Quantum Trader #2984,6j4275ifieL87y1hj8yFhuskKqh4ow1XCtpxv59H8CeB,https://arweave.net/Rh5Z3ihSm-3WlgAbIw46hVf23EblvGZGkwDtBeo4T-w,19122.5042
201,7498,Quantum Trader #7498,2gYFs797iRrTCRhScCeKxnArK2RhgtWuPXNvCCsXr38J,https://arweave.net/NopAPBgDdw2sUNmfX0wGzh6Hx46IyV476TWgeeFO_Ig,19121.6227
202,7,SolStein #7,3pdPPRyMFZDBF9CU99wnP5TiMTdNLHvKDn2zKwsjbsk1,https://www.arweave.net/3WtsR01nudX3oGOHNzrKdindRfMh_xKc7_TpRGnG7WM?ext=png,19120.7411
203,2824,Quantum Trader #2824,EyLp3w4RKRUXUSqyp2KTWHEGBVgn9CQYTyifZvdYK145,https://arweave.net/0zY29TBIRKej6mmhNq8PbFS6J5bupV_C5u8D3sPQVwA,19119.8596
204,1810,Quantum Trader #1810,AycJrbFuHYe8jKREUJgxTTWuEe2McbaTgfLBfAy6ZTBi,https://arweave.net/JwDTWqQXKXvY9Qnbliu4gTTwY2Abnp0UmiWbS9_MYaE,19118.9781
205,13,SolStein #13,BpVjp3MtXwX1E9FapWLozLzJUY3s6eoTik4Boci6EHrG,https://www.arweave.net/daaNJlPsVmFcBa5vImXr2B4z3Gu8S1R6ahWHKTlEYmQ?ext=png,19118.0965
206,6164,Quantum Trader #6164,ANn6AZfyr7RrbVUQSELBgwcsYfcwLKWm7pT6deRmpTvg,https://arweave.net/TUbtQ-960fpzj4G3KWp-47ZXN7wx8BX3AP2bEW1nAVg,19117.215
207,1664,Quantum Trader #1664,ChBhmHoa9P8qpQLazt9KRGQzfb2CX2D4gWRn4h8hyVZP,https://arweave.net/wGoz3wt5AVYNAmiZ7m-60WageTsPJMPPhLZqqvMMuQw,19116.3335
208,7418,SolStein #7418,3zWJrahW4nLz1KCpmQkc9LXd5VPtCCgRcNc1ZVCeChgf,https://www.arweave.net/-RTj7O1jWgEdhEx4nnM85SqxfJ1pRmLWVVX4xkAKwDA?ext=png,19115.4519
209,5733,Quantum Trader #5733,DaRCNdvzF5tPchgZdrkisFkjgAowugQJjsvfC1XZCF9f,https://arweave.net/ZD_FXj-E_ojxJCT4nDXb0IRes7-Q-zN03pR5A5Uknxk,19114.5704
210,7249,Quantum Trader #7249,5EDx9fKdaZEhtr81em4Q6xfjvW3xodihLmcHvKGH3EHS,https://arweave.net/pPOK_BPC_2tTnBcx3K9SF0AzqnnjfYnXRsRw-1kICxU,19113.6888
211,8824,SolStein #8824,FUBCX3668V21PDoGXdFfEEB2j3mf5y2B8By6BV5fuzGn,https://www.arweave.net/Vo4G0Qw7GZY6--SlDja28yrVUym-HGVr8MeErzG7HVs?ext=png,19112.8073
212,1326,Quantum Trader #1326,FLSgC4FiwAsi5b8bpWrCuFDniAQJHUEdDzQvxHBJb1MD,https://arweave.net/d5aO_1mRkFN1c5h7aV78jgoxd2tO-n6CzGaOm_QaDsg,19111.9258
213,1422,Quantum Trader #1422,EsiTzK6KhezNRhpt2PaYTM7CF55UuKBmadNBPkNnbiFc,https://arweave.net/LbbbuNmWNvdrVFoiFJixqjWFiJtDPrLDLMig28acTMs,19111.0442
214,8101,SolStein #8101,ERtmemE9TVEiordfX4RbJdZ11mm6oLCoZiwjiYo2bx3L,https://www.arweave.net/nzat4G7n12T1EWK6PZ09ROhtpidWQ4mM_A5dwv9F_uY?ext=png,19110.1627
215,5511,Quantum Trader #5511,J1NvBqzHPqqkqx4rezRAUTzn1S3SNbhpKYgLby9ttsME,https://arweave.net/o3vosyr2vihuAkXdPv-L6I5ZWviOHfzUk01A3WYGjog,19109.2812
216,7017,Quantum Trader #7017,2jYoPutNVhKPsfDExP8XXHZCT6BuixnCmUcHNPuTQkiz,https://arweave.net/ZLyJHHalKGrUAN3Hg6r9rxzxiRJWRefm1J4RDs8i1BM,19108.3996
217,9062,SolStein #9062,7cttXrF5DCKbVWyfjpBNstDDPvYF7g6gqNoa8AvFx5V7,https://www.arweave.net/qwOSkqFnO8Zt-GCp8kQJxCC3a2hA3VxwiiBQphnrPbM?ext=png,19107.5181
218,6369,Quantum Trader #6369,EQ3tqoRQQ3MA6wws5YkDVLbRdvrSAufRNnVh9bbZ9Tdi,https://arweave.net/XmEo5D-jZdWgstVBv2dxRy375tMPg7DMy8LwYKY8RwI,19106.6366
219,4336,Quantum Trader #4336,FvXRD8kKD7ZE1YR4AUh3SN2uJxardfpLnGq6JChiPxab,https://arweave.net/WCYGcBDut6s3bw1A5SrV-DigSfaiai38ZQc43MTTn0g,19105.755
220,2088,SolStein #2088,FBs7ac5CfRibQCKvaeMHaX96veu1vfGEc88oTeWPPV6K,https://www.arweave.net/qnmt-3sB6F_YI5rWjfpPNtAZXMU1514LSGz2DYCvN6I?ext=png,19104.8735
221,2104,Quantum Trader #2104,FP6LVLC7weddpW14SyDWD5tEn1jVBmhcAJQS8bTAMAWz,https://arweave.net/91OoefvMrnKip_cGxgoLctiVmaykRPAM-i-4JPVrMjQ,19103.992
222,4185,Quantum Trader #4185,DmZUmfz6XjoGNaXb4meW4QHbxwFFLZGTgbyZSQQwZfwh,https://arweave.net/MQNua9oOCXM9jFRP4gvSh-nTyMmXjfYv6JWqI5c7g8E,19103.1104
223,6604,SolStein #6604,Gge94AifSL4qnDC7cpTuem2oaP7CZNKdPaGoizQGc6t1,https://www.arweave.net/4mL0JkRcYBnJ0o0PDhM1Xp5XC2_8VxRdaumxi-SMtn8?ext=png,19102.2289
224,5547,Quantum Trader #5547,E3X3DDFPdCYi2HhX7okgnke3gpYEr6aZrxaSfAL7kGkR,https://arweave.net/wJ-hNEOdVlfF_cCmcbzvOEzmNOBdiq92yvM3WZqnwro,19101.3473
225,7685,Quantum Trader #7685,5uQYgd41dkk7wBTdSM3DWx4vgpmofh3z7SpkEbW8LZRr,https://arweave.net/S-nWbQEAzpoXptvrrVm9MvwGt_gVVwO-fEDq80v1Stc,19100.4658
226,27,SolStein #27,9a4BtarccLHAesTAyfaKxkcZ4jP5Q5vUYnuWQ1JzuP4X,https://www.arweave.net/8HMqfRMpiM4Fkqc1AAADhcTWmGo8oQdOliRW8Ox3zDc?ext=png,19099.5843
227,7195,Quantum Trader #7195,6apAc9ApTohSnPrMj2uYppGtnuifQUwJqWgbRoJmGmmk,https://arweave.net/3D4Gk8h5Mj64NQQSapmZl-xbFTwqizWon-KxQ9jVO_g,19098.7027
228,4287,Quantum Trader #4287,9trAvVvMwtVmHGHxjE3PMGLMfevy686TpogGpYV75Ab4,https://arweave.net/CkJ0qNX4R-006wOcP3876Ex9eKl9RT6zgfQ7jJZGwkw,19097.8212
229,34,SolStein #34,FfpiZhDZAdTUsE9gPkQie8HHX3u8Vx27UyLddW29RGKT,https://www.arweave.net/qiX7I9yrV2aookrORNNXTRz4_G-XrYCIlUfXvvXCVZo?ext=png,19096.9397
230,561,Quantum Trader #561,BNMruykZn1gCKb3xQZm7wiZUGSuLLdCo99tjuWdU46rc,https://arweave.net/pUpd5ZXz09yTz8nVPKm8pt6PBDgoXvNBCB9kwwj7oFM,19096.0581
231,5857,Quantum Trader #5857,6doGAehpPnQTTiztnxkywXnrwGRjS4GLG8kN9ErteiMT,https://arweave.net/LTe7psWjaJZyU3GgDoqLccsqKPJabSG88-3zXEWu-FM,19095.1766
